A                 1                 2                 3                 4                 5                 6                 7                 8                 9                 10                11                12                13                14                15                16                17                18                19                20                21                22                23                24                25                26                27                28                29                30                31                32                33                34                35                36                37                38                39                40                41                42                43                44                45                46                47                48                49                50                51                52                53                54                55                56                57                58                59                60                61                62                63                64                65                66                67                68                69                70                71                72                73                74                75                76                77                78                79                80                81                82                83                84                85                86                87                88                89                90                91                92                93                94                95                96                97                98                99                100               101               102               103               104               105               106               107               108               109               110               111               112               113               114               115               116               117               118               119               120               121               122               123               124               125               126               127               128               129               130               131               132               133               134               135               136               137               138               139               140               141               142               143               144               145               146               147               148               149               150               151               152               153               154               155               156               157               158               159               160               161               162               163               164               165               166               167               168               169               170               171               172               173               174               175               176               177               178               179               180               181               182               183               184               185               186               187               188               189               190               191               192               193               194               195               196               197               198               199               200               201               202               203               204               205               206               207               208               209               210               211               212               213               214               215               216               217               218               219               220               221               222               223               224               225               226               227               228               229               230               231               232               233               234               235               236               237               238               239               240               241               242               243               244               245               246               247               248               249               250               251               252               253               254              
1                 0                 3.99324273662038  1.09961705064948  3.37095392064784  3.61287661579169  3.65134215727608  4.04363955595152  2.10805726245542  5.76465630966424  3.52682012506563  3.18152857213572  3.10534148896982  3.03656416419609  8.24840470431502  3.80066737246658  3.58820324017287  3.99925695282145  3.29563652166086  1.52095190546747  3.34728952670625  3.09400506834471  3.97868152465024  3.16629998959039  5.48429227681361  2.83321320239697  1.84085786146151  3.13846850487739  3.258506580715    3.95428363953493  3.37506474646866  5.36273926947986  2.01013416654947  3.73597198314584  1.5287339054525   4.3741657377633   2.19067444324925  2.43251254718607  2.0666693586003   4.07985032279162  5.13487519793573  4.47889349025992  3.3931741071053   7.00269196223694  4.67959378015622  1.57218566145544  3.04186390620528  3.58318308664624  3.5222355814008   3.29464982938452  7.79696987592151  1.88202562439422  4.14460131032243  4.65398375200925  3.40943016310853  7.09534417675982  4.13948703853905  3.36532993641422  3.18662477665699  4.70601316747291  4.2895497263129   4.51840337743829  2.27089475339359  3.91242038513974  5.14663928948704  2.76327648060848  5.31985487011183  3.22558640760574  3.74640122621527  5.08938381340816  1.9111251396573   4.64481153453228  3.46894002474235  1.39451974278113  2.91980459445257  2.65360343602276  3.04782056205612  3.76792273012311  2.83426995087793  9.94370785252737  3.06149530012553  1.93413717557221  4.65064681522951  3.38442676923812  2.02493025091364  2.94445829442439  3.63038065959308  3.52610869318994  2.95185596489359  3.48522240032781  3.25349469783639  3.81064749821471  0.987626746271939 0.932221842989055 3.1186066390182   3.885756586457    2.92680976071164  4.1924230899898   4.23091366995813  2.99877400271139  3.0191334055172   3.89923206222964  1.09608981291615  2.60260617756129  3.00403148707158  3.28080487021586  3.58747303422391  2.50470497171319  5.63298524955877  2.37246338441014  3.56475202375869  3.49193884617916  2.4085582426008   1.33304557168377  3.13534173720483  4.83382544591679  2.57257078626135  4.29294939005538  3.55410614764738  3.05059185312587  2.47666305323386  1.15943813191602  3.51047330639792  2.7521969783509   5.49546099474743  4.85963973869524  4.69467466761577  2.05199415931175  3.22863931462096  1.90103306795482  3.22102962931729  4.96353032454097  3.61777094331379  3.19291547403298  3.6116976378298   4.80674113859489  3.88389422448143  4.21038366140085  2.9282531878526   3.41673024904774  3.91650579733468  4.22137563852906  5.08502643231257  2.41898781389558  2.04564820371754  2.48954338803935  1.80278198854696  1.03171205676726  4.5696225921159   3.2171330586344   3.56601136599638  7.29537103985276  2.55953142279175  4.27362499781538  3.19463780105144  1.51719320251539  3.86983296705513  1.32929811897834  1.69014490952782  3.51790569090445  3.53831009919477  2.46978134671281  6.06576713751163  3.41653939353867  3.81086191593074  2.75030157243468  2.31535176343518  3.48563270157731  2.5257569413738   3.85411357756496  2.88563323678384  5.79873899644478  1.44038610552879  4.47051678543763  0.894715380736439 7.40653720127853  1.31201795910787  2.8678960920023   3.65480278555496  3.96844162766606  3.19856758256093  2.27270294314483  3.08273939544607  1.21007252943646  3.30354942403304  5.09111773063861  3.99359646589715  3.54412737034766  3.32470094356736  5.3171019493784   3.38326084706758  2.99006972510552  4.11992339291371  4.93886746297764  2.1930947332867   4.23772310856022  3.03359715671364  4.01452231501322  0.501411128881872 2.73513164144884  3.60606237979794  0.916602025163985 2.7347568967811   1.12257614206759  2.24908001041083  3.58788514242265  3.37952969321797  3.61369873038515  2.91938691726015  3.35143120287109  1.29722450961048  3.95235787730224  0.746401382778488 3.83244255607019  6.03333582661129  3.34492899565743  4.21756145488783  3.34242754143532  4.18752305932294  2.80453818144358  3.15877204533692  2.99077801569891  5.71745069691901  3.38120285693522  3.58873539009159  4.25124606711604  3.03146917231217  4.24477343881195  2.27015870084646  2.1134779628075   2.73601520427634  5.7867317917087   4.39775302170153  4.77498940924559  3.15155097570318  2.7134076774537   0.429456353557684 2.20362782866334  3.7650015677711   1.46245908261459  5.81455568030508  1.96769291387144  3.51312526978509  2.81085646055888  2.77627706947596  5.18636342549973  4.10785821085881  3.34912408656015  4.42988296486482  3.24352650702383  2.8740428327603   4.5197201846645   3.43138785306377  5.90795893314306  5.50090989082573 
2                 3.99324273662038  0                 3.22088728198583  2.34123750867444  3.27508533086999  3.10574908651209  1.26206622578947  2.47736451930017  3.18926052737437  2.57794957788284  2.00020258341861  3.4109915587276   2.05682354729551  9.65532082580356  2.82726219690943  2.55977856131419  3.5125904625173   2.76985190208515  4.59413297243895  4.03578147760413  3.84138655919662  1.52719039570832  2.72903915260075  3.19663636274544  2.79517032400133  2.68247194348906  2.45250165978034  1.19635863004343  2.78688963808864  3.45255729667949  3.37008995006045  3.71898065210426  3.10380200117717  3.97860320251766  0.908063559483036 2.5296293080938   2.75076865954636  2.47163095186646  3.34666245890604  2.9075572455981   2.57173850181717  2.47316791833904  7.36674900807195  2.73763067520518  2.63107382577072  2.54474610022942  2.04609743584127  2.1032453801159   2.6023820002011   9.06066931775712  3.15110837163331  1.07405424412977  1.45182589720387  1.24139625336733  4.33278752024641  1.67384288373689  4.45948489432563  1.43664477051257  1.5762044224389   4.00163935599067  4.90943324690749  2.04033079251017  2.461008812605    2.74038048226023  3.36291190712389  3.16523323329813  2.80924348003288  1.89610082681541  1.90999831838118  2.70459346487626  2.77761942248176  2.43273637332027  4.35142578251052  3.28030334962094  2.56167829675819  2.13964883289104  0.909867385939046 3.235521165217    10.5399327515355  2.76001286992122  3.08119804689105  2.34061484880797  1.33829018579202  3.31632552662886  2.09013446302907  2.64823716328796  2.82638757896977  1.72821952547553  1.42773344387535  2.11887508888236  3.38734475800627  3.70429768604835  3.13453799014777  3.12212099514741  1.25529087107128  1.78479198087123  3.15616926436411  1.22518988976631  2.74424870384967  3.76016516737395  4.48484902476746  3.92721407385102  2.63778101003577  2.36371647491569  2.45372429123942  2.05851450210921  3.2352610289681   3.56438748239167  2.7269223960967   0.635571195760292 3.16986663959241  2.8911144408074   4.54127173319603  1.46370939299855  1.52949761513782  3.32772378516611  2.89765972937371  2.7763073310877   2.94237081081614  2.13889515716705  3.92361053932577  1.84613078254472  5.55646065828046  3.24002993718374  2.25278970098865  5.1614430234046   2.29211532111904  1.68575674213646  2.82981956702087  2.85673004043755  2.32647045808956  2.82948812009611  2.30407987929808  2.54599990375516  3.85333591657802  1.99475590426494  2.77513774919804  2.03323473341302  3.87166160068039  1.32289398142372  4.39668637313128  2.60102519566815  3.1949114347129   3.01152656248246  2.95480274625468  2.7293826317466   3.23622028045985  3.08749417626735  1.54202079068098  3.22620927757371  5.32936489657617  2.08068156251802  1.32445529107875  1.89692413071416  2.86836088910329  3.15394684055436  3.32542577355943  4.23412768326668  1.25849576064024  3.46854632361149  1.97937025747281  3.11032124797578  1.44400426221868  2.13665927697364  1.60608835982384  2.13551764322045  2.83123954307029  1.96097251363003  2.93200537193646  2.64006383552502  4.56187710201141  4.19797290545056  3.26242209510067  3.4884401701993   8.53862762676508  4.12582025908568  1.61426812695453  1.94861381414788  0.410775146291271 2.74025267670409  3.57235804479343  2.63754890616115  3.91999118744818  3.22129070621513  3.03014080252361  1.72706356496003  3.1703009645387   2.95815853963358  2.05685396981522  3.08460717585347  2.77898741147508  1.79325205757077  4.21492662513186  3.51658335195428  2.37595870025988  1.27816108133757  4.21556887576495  3.65306048926695  3.12897781030641  1.72274692668664  3.41466357084185  3.5166380432452   4.40229554133607  3.13630585298744  1.55067737790576  1.77884450654603  1.96983042780085  1.49927975177868  3.55050745444806  3.2875716127426   0.971399264225146 3.4953088566938   2.80457299058576  4.1585038976953   2.33414930539297  2.22604286394717  2.49619819333531  1.53824461886562  1.49017945366037  4.35328655208613  3.21495491036138  2.89380991119044  1.0256597770727   3.14398124732273  2.95755686034412  1.92619655720297  3.88798358556229  3.29174471621638  3.43019479347777  3.24151365788374  2.9787550520252   1.7878052915397   2.83498538002775  3.1859578002604   1.78469881477844  4.03267346314747  3.83868977442456  1.29138023197381  3.85895376901469  3.61392361262489  2.84864346921554  1.82522286553475  3.28911220028059  2.22285550622329  3.24491988995862  4.18077531295063  1.65841007577282  1.1062116026202   2.75328357122225  3.17219649844255  0.779155719630788 2.6124364206396   3.8512840407963   3.36943801977142 
3                 1.09961705064948  3.22088728198583  0                 2.63312276674433  2.88156445487461  2.86988236620154  3.23002834005951  1.43915650068236  5.07294218999584  2.69112421346474  2.69339458634898  2.49585170369168  2.39333654485805  8.59465608854129  3.45163341802637  2.6996752058906   3.61593117567195  2.54862790029451  2.32522921985529  3.0815329218491   2.74007656344581  3.28632809703775  2.58863271256881  4.78406881499015  2.09924558022764  1.36327588464708  2.24208157667277  2.57178228469599  3.1305697381519   2.68684221952284  4.65917458145286  2.21075094091619  3.0183646632711   1.61241702360702  3.58737201029793  1.25018941627781  2.26638750384823  1.37426455646974  3.48423896010942  4.4854282268064   3.72194908697075  2.68680333310958  6.82444280231547  4.22454453374772  0.665636020867831 2.25490212290892  2.6450332237385   2.79174049746556  2.54868776111274  8.0346954997577   1.18388831826877  3.39637843331455  3.88124665363342  2.69348627832372  6.73206495675615  3.48667871671959  3.44812204493528  2.45850311849853  3.94152238360737  4.15810465564589  4.31439695281373  1.49614404247667  3.39860546107126  4.46136616468266  2.01607781124937  4.61579585424757  2.30369381076503  3.04296611336599  4.25573926179485  1.28736706494096  4.07967858559629  2.59488631241818  2.07633999882717  2.54450401506433  1.71113614850013  2.37466844613755  2.95318771871483  2.11189360594996  9.8884242963571   2.39230604848759  1.74824016391938  3.96588969790559  2.50019170359614  1.77006001357213  2.08974236048767  2.62716304623008  2.54809678261878  2.03618977967651  2.74096808164242  2.73533642024386  3.48168296805582  1.48502609366772  0.624116318378655 2.86215513713356  3.17287734098922  2.05709250210832  3.33578144777706  3.33261737696249  2.62412999602355  2.35074573847181  3.81223510071359  1.56375041733406  1.67500305202925  2.4349465752739   2.66805245807982  2.54190288740879  1.88205340024167  4.95140457725301  1.62721091186115  2.77848581885141  2.63036394599116  1.80655846531649  1.87966218608519  2.44337269250003  4.16415089001995  2.07986396673725  3.78626117388231  3.06602109971272  2.05978993355338  1.73556271420399  1.01853245999365  2.87493433005938  3.40260963630006  4.84462535590188  4.09965493972594  4.24682838814569  1.50865082200726  2.46658749255408  1.38208443207988  2.37350752537286  4.19520098255409  2.98829281016126  2.38532155311466  2.5619261512957   4.51983585276808  3.19749624139873  3.62764905476905  2.37859215808596  3.45390711538095  3.30927171165941  3.99711553607364  4.39472579245777  1.57583743897274  1.38036851026522  1.76730841140797  1.13376894562663  1.03889653578759  4.06810658114109  2.25940887212522  2.73949802619235  6.57797818371262  1.84498821941317  3.67142036207879  2.26707065594233  1.26859995166309  3.52028113175748  1.59351736196367  2.21180247992029  2.61365063249085  2.62485555656177  1.80483128343164  5.35708764969127  2.52637050893303  2.78262898653951  1.95419409939087  1.54476488066821  2.62314307849635  2.06594737779387  3.07448603631979  2.11637255904019  5.16261707424449  2.05927460173875  3.52383064304695  1.03056735886656  7.33549572444925  1.59116272940565  2.07755077039521  2.96054995033306  3.1288268874272   2.53563041740582  1.65624563917618  2.23080740835857  1.27112092070145  2.5494351547454   4.3651277399604   3.23622966725602  3.06699534377628  2.9353325794824   4.59953436336977  2.65249937660505  2.21109953027085  3.68477748588371  4.37874959641691  2.15262567796746  3.54521172703622  2.36248222304185  3.65948669231106  1.06152171477057  2.08805550373805  2.67238195229586  0.924647727590699 2.17723852607237  1.73437397466489  1.91038004506294  2.78836777308169  2.60619943191168  2.9616474349897   2.04637754507132  2.65298437234496  0.987046466431359 3.07932181371812  0.803552883635859 3.30211662806218  5.38111754940509  2.39123136524277  3.6868965085327   2.5825535989938   3.31423776214246  2.0764795626167   3.16576933596965  2.76539190190446  5.01693117222857  2.60070115658193  2.72919620191044  3.73470252762118  2.40740609340798  3.94374758327508  1.79066052915273  1.57472095279196  2.36965318253191  5.24152584882567  3.58235151025803  4.09461495029434  2.4238052838996   1.90968355333659  1.20651844311749  2.47050540270497  3.15761092770605  1.26639129839458  5.14612656109108  1.29440777051637  2.78452266441258  2.65509501188016  2.29658053614185  4.50335680751411  3.83278402048325  2.49688576383984  3.62558173015056  2.40493941670951  2.09179528796189  3.7610606449119   2.56596768722621  5.22697671501945  4.85464185701955 
4                 3.37095392064784  2.34123750867444  2.63312276674433  0                 1.69563252248471  2.1227484125387   2.66487235976988  2.00798017862501  4.25920779126109  1.67888228836101  1.67937712050695  1.76442225712681  2.90981124731312  8.36675851099317  2.7782239694594   1.53970474439376  2.0810485020835   1.61173678420761  3.6615329652843   3.11289571184427  2.64646776128887  1.53803619706069  1.8898223894258   4.87403497106565  1.29405781499355  2.28737292277629  1.25224411348954  2.09346524736776  2.63773903987504  1.69508239438733  4.80823530135893  2.67882511160906  1.53793416342183  3.07160701382818  3.13412577412975  1.57661180944474  2.49460707331913  2.20845614559999  2.07071350115268  3.95890174152409  2.56473169046211  1.45390788584771  6.15491030940869  3.08308261148911  2.3286730452365   1.08218593658904  1.92347792944982  2.56216343945069  0.991282143566892 7.6856094145379   2.45579070269044  2.72031106662486  3.15933468221184  2.20895644118628  5.31312391350465  1.89707567180036  4.25649786033741  2.45541525763042  3.4271004299104   2.91574230044849  3.48412440225096  2.15936822717378  2.07020662849912  4.51737206206592  1.95490912625218  4.75757331015883  1.64130968540245  2.53259647459284  3.58479149374617  1.67592815826596  3.83004394044131  1.2824342798641   3.80121522120289  1.55101155693059  1.85050227573251  1.39490397777179  2.78722888951877  2.37210357895222  9.78801268415779  1.49932768744554  2.62560082506598  3.93861604687683  1.80255518970403  2.13106810931203  2.7330397774831   2.01710223436776  2.4738251551936   2.08068147909889  2.62626571187827  1.39136901778878  1.96011474502443  2.93574503007809  2.55146778038899  1.92046012616671  2.81812945552453  2.04760742005378  2.42206014900642  2.65439477559018  1.56844700893831  2.64139364216006  4.21607154382551  3.31892745748557  2.4825034590146   1.32475563668845  1.25685365215359  1.8897525248507   1.61400145883938  5.15211578738367  1.44000359331754  2.20187121103732  1.75641594949451  1.33423441224005  4.25773997413125  1.67203730166963  3.60601495873393  1.5147406772317   2.12843398769845  1.68510295779419  2.08372906585688  1.83674427489608  2.86639927324272  1.36032129236249  5.22936015966635  4.90724348130817  3.91773265550165  3.74810690641205  2.3165436946469   3.10108875265899  1.55280303078945  1.43691204214362  4.36089452080307  1.32903960370275  0.727431641817013 2.07246918637352  2.70391223992895  2.24533644763904  3.32184844560853  1.33339268934014  2.87340201936133  2.44021647004158  2.59050494567323  4.36596176449039  2.16627498278332  2.10030407930531  1.97843023040913  1.708426697322    2.68159589822037  2.37351204747408  2.25461772066851  2.1761685261039   6.00547687407515  1.19526518108359  2.3661287869494   1.78031297103723  2.09324322420335  2.35795042768579  3.09707462548258  3.4517482045342   1.94562104787909  2.55548128055492  2.09271267090608  5.23888205392524  2.10180157068953  2.51857552233522  1.56937478231751  1.9980668442185   2.06397248034054  2.12673050439991  1.97976243339703  0.79183298754499  4.34086372732484  3.40571841291177  3.37841900693914  2.63973942240482  7.53231835631726  3.35493757373625  1.6384923455344   2.68507041310717  2.21306050094277  1.31821900113003  2.02853509792975  1.20432148151595  2.76164471028011  1.52138776169573  3.74251391749938  3.16520611668708  2.83116827461706  2.28298394461199  4.16587643681877  1.81308959998724  0.885762746139774 2.83770321157609  3.24394607288193  2.9260078443537   3.80366091095672  2.23588639919447  2.7312842782404   3.07637355500155  1.22061295362409  1.82803536772013  2.63875558114788  2.29575116992318  3.78650571397502  2.01124643385977  2.20514265086652  1.44684789288267  2.38365784873216  1.47585239208855  1.96110830152735  2.97534479954157  2.11408978888389  2.67592233055753  1.4112876657227   5.71465246825535  2.0257934280425   1.92312829653076  1.56890106146409  3.12311761485085  1.99466102012049  3.18433892263775  1.56504746414018  3.99095504264872  2.49108283679756  2.25656506615439  3.39764829107225  1.02330386411696  2.89767405383365  2.21260235784092  2.55083535697147  1.9202789502507   4.13144000770971  3.31036957701956  3.96644970256119  1.54017193735384  1.89465940919063  3.52093835983163  4.02941067403296  2.14530881609073  3.328109010942    5.31836059433806  3.0899245739664   1.38451788022678  1.75646750611873  1.40288687073544  4.7456621917903   2.62916918376743  1.78659822430842  3.16024588345942  1.32750114186295  1.7009579846085   3.04491330877113  1.36490739814301  5.51138727572334  4.79241682697951 
5                 3.61287661579169  3.27508533086999  2.88156445487461  1.69563252248471  0                 1.04852477726275  3.58279985814383  2.30669931160075  4.83704990287019  1.17552307695204  2.60654037253973  1.18605717207865  3.80681810378517  9.00492483997257  4.27279174468059  0.956576583309385 2.11266795550669  1.27239853163409  3.95177281274075  4.37850821924029  3.82767268134201  2.6206712896924   2.11335223712912  5.79370914678229  1.33195292496611  2.39498539726632  1.04453796321637  3.11893430369097  3.88721296590962  0.874601569672534 5.66346079021704  3.30116574387001  0.486521612588349 2.86297023277108  3.90514664519609  1.83580711505854  2.88945340812937  2.63349027017534  1.22775769061977  4.50342469974408  2.30259018786957  1.19464977967758  7.30473691292866  3.49608747392157  2.69399139244968  1.56112380078444  1.73468336960582  3.39249990140481  0.979278643865815 8.16083854729278  2.49882298183361  3.67823516388449  3.98608613479539  3.09169542142695  6.32874518234872  2.79914916134545  5.46982668986718  3.38223406878229  4.30068402925105  3.03784357935627  4.72369745442903  2.61958244918207  2.67260624759937  5.39636536656288  1.30219543438347  5.57421816012092  0.943272878527331 3.56697627887469  4.04359526848076  2.12013430053132  5.00149512953512  1.00470972529     4.2037765104315   1.4437859216192   1.54969859228565  1.75968710786231  3.48952734094593  2.24399821498522  10.969341723625   1.22010071403076  2.77138259835081  5.04932604973569  2.30372836416606  3.15979711273823  3.38184461701206  1.4628377563941   2.43281971777355  2.38220163169921  3.30422881790817  2.02419371772941  2.27012348959546  3.41609775313391  2.8930735228169   3.11297583515371  3.679594370424    2.3741156174508   1.63942124494334  3.0008112182501   2.09093772152792  1.99472495218047  5.54359893306282  3.4869940171601   2.5116716425708   1.82278352001601  2.43813967953169  1.98248811576344  1.3151551084963   6.00695843535994  1.45761477758731  2.90010743380882  0.715377822718664 1.37264461100519  4.29315129527659  2.64365357560811  4.70123440957629  1.82518456510253  2.39921460094558  2.14942252853199  1.50321604398951  2.31871271843793  2.69501063289986  2.02794663502169  5.88306634089314  5.81341540650892  4.81110182313407  3.78111916351501  2.69020630939503  3.69967180467861  1.95752004248704  1.45239020964036  5.03028346375319  0.989261168994983 1.26352405600131  1.78315411329918  2.87920964720138  3.27398999229692  4.61047144569354  2.07902112361401  3.0866974800759   3.3777497036753   3.09099169660952  5.24915771368784  1.86402370066978  2.27764060344108  1.75192356267685  1.96630274396724  2.99984739716619  2.86476477211817  2.59134936564327  1.31215223371989  5.66832629238295  2.47690408053756  3.15159034114702  1.95800127519536  2.82916116965376  3.09517065068625  3.51039877225919  3.52887737728103  2.5491754858564   2.18540169305682  3.157114411152    6.08309402484437  2.95842497721467  2.48512426850651  2.69620436353857  2.24244141016114  1.41565494574507  2.95513259441136  1.06642814752637  1.87879175038489  5.68837989946273  3.58515353459488  2.85297560259428  3.1440597151745   7.69786957635767  3.23839060319912  2.27006343081291  3.90900403999071  3.0310197026114   1.29209299148882  1.66967563156971  0.973309310768306 2.70065185193339  0.710444744069772 4.3796811959148   4.16315225409929  2.78354213328819  3.77945551536446  5.20229663522189  1.02653122269348  1.3447268631567   4.05906871743416  3.33521521217211  2.81791489777408  4.74975846434882  3.17399363549193  2.50380254101557  3.4104939472824   1.98733698118901  2.09818081227699  2.84152102842313  1.59338189310929  3.7774083809308   1.9788390881679   3.248266929798    1.67806037148684  3.23855814097999  2.26090249168817  1.26921739089054  3.13745614360884  2.60900509790501  3.10636388409978  1.73697297267178  6.45177712742441  1.7227722783622   2.63229049996283  1.27877679994486  3.75933846818574  2.71481029628048  4.41914918182024  2.57577258658612  4.62313764070914  3.2914451469079   1.4158209737951   3.95206859975105  2.32522933029899  4.39512812372983  1.86936340805456  2.11864390781203  1.65947706667621  4.6958635262247   4.18197985183896  4.93648635684637  0.569804365857446 2.90685545541686  3.83557175851602  4.51792205459184  3.19069685730887  3.51388237187623  6.16498888119617  3.55206958905835  1.74469420989944  2.65019280934451  2.24768070235821  5.6149807659096   3.96415840504774  2.29473287336011  3.82688068053102  0.826136065648148 0.858352630810377 3.87458426814756  0.773599633421155 6.24021424209169  5.70119780133042 
6                 3.65134215727608  3.10574908651209  2.86988236620154  2.1227484125387   1.04852477726275  0                 3.60826013692551  2.07063123645169  4.98693100835838  0.68127840238923  2.88504577651924  1.66687052649873  3.80483665519652  9.90357328210974  4.66717296109358  1.20492621949465  2.38188537553427  1.01585642228761  4.13477535981905  4.52657933753309  4.00177985882121  2.89861706750465  2.07682553900907  5.55096627656492  1.71292841557333  2.14458058963503  1.32607755039632  3.21614547525114  3.91832030793911  1.42881095371162  5.5622518668345   3.79005186794787  1.23343925324132  2.67962745360343  3.65984177778867  1.92317719304143  2.80583358401726  2.38826253735419  1.23032753596587  4.65202068298553  2.0442702251736   0.992134309136278 7.51390061674948  3.4867694186043   2.68629481841106  1.90894613147208  1.22861011803223  3.46775076528197  1.47631955875617  9.11070073765017  2.53981731418354  3.72139096910576  3.98510548586295  3.19186046740011  6.43811987242964  3.05516019237454  5.54088059520364  3.41590085348306  4.27489747268354  3.28565515073062  5.01107190710575  2.33381129318817  2.9602667676048   5.1647096005321   1.52018329521959  5.46743845897443  1.10575063600822  3.85247695653161  3.74995108136555  2.3370838580851   5.20364359598526  1.31014904931851  4.47105180013524  2.01637315717785  1.54792705852904  1.66011162635635  3.20832594302407  1.95424295701019  11.0673225643681  1.01242654987681  2.58193478498904  4.84371057515457  2.02205605139691  3.36740809504261  3.31053342727008  1.40245336300524  2.66610527360654  2.00467047828317  3.2834405705011   2.06475311897337  2.77854751930094  3.56615768867207  2.96323763504414  3.71241301955663  3.68799049137692  2.35698582139678  1.65284350430037  2.66046354360023  2.20967258496267  1.61832555543423  5.62823093725302  3.54998508158955  2.0683076000885   1.82705729784809  3.04220253970596  1.9318930447751   1.68552152371646  5.75630891306635  1.73502440600237  2.66364843095328  1.04486097987277  1.76966023408446  4.03052709435908  2.7983022886036   4.55796929730063  2.53216705194977  2.79630123765805  2.28822132481587  1.41667838860587  2.09775986961486  2.74890211933903  2.03988759904336  5.88751770293624  5.59980707337293  4.75018678598271  4.6967327333397   2.4314089423781   3.36506902619885  2.23245560594689  1.73648768866173  4.70188376135311  1.65217607486152  1.67823028654385  1.6830625654278   3.22281585641457  3.66640686740936  4.85636173429017  2.42340828279985  3.25177270305636  3.51982181813864  4.02008055599082  5.03012697728994  1.91129052949191  2.68541177662726  1.40695662647593  2.15311977870895  3.08876140048665  3.47658670304471  2.17281051291153  0.689829753627664 5.35804764879365  2.68600347430258  3.11851579862108  1.56803423091736  3.00522254495409  3.27105413206745  3.36725160848413  3.46470788218259  2.58919751842911  2.49250826843002  3.22024023675034  5.83206072676682  2.99246016406456  2.31878037581417  2.82011121647947  1.90651619693236  0.844141307976334 3.095072888682    0.496211969617539 2.18303147184444  5.88310755177416  3.74030566386611  2.25495738625674  3.26598502439644  8.55702344389673  3.03634675058281  2.05471967216481  3.97534377813435  2.82356775550291  1.19530904017134  1.87646757346712  1.3425704945613   2.84916677377726  1.26294289989064  4.72026451102144  4.13276457015124  2.85800121899037  3.9916183335662   5.00446112704994  0.553254443963139 1.74750233379943  4.08795171031689  4.1751447506413   2.65980594280697  4.67839446758648  3.00784391109421  2.67385874526825  3.48018788429974  2.31356087795388  2.11915772613026  2.94132997737869  1.28172839521547  3.59076992473498  1.90137407593385  3.33436812030978  1.46615064415749  3.15315200578998  2.37481210809762  1.64180808778016  2.84311497520503  2.3314379533172   3.20219948470354  1.92601002337221  6.18666690379458  1.12657515362246  3.02181573615758  0.915278602325279 3.46086904983002  2.78664934751483  4.82102842412014  3.05438580402285  4.45810677402077  3.04915036686139  0.753359321779074 4.17746137818365  2.65442209508141  4.67291629234625  1.63840603490747  1.76108848514954  1.64428256441765  4.63326523799824  4.13781878356179  5.07543130315159  1.16848705879372  2.98852837806347  3.84554684929213  4.51015029783705  3.37182317965029  3.23322737198974  5.91833926067756  3.45939325457558  1.60443103413313  3.07907341961185  2.56570344229247  5.50826980633691  4.32023876165645  2.05962878447557  3.55291985803805  1.24894439320189  1.17146152803486  3.67970197081767  1.14327573150194  5.96580641286965  5.78618937843835 
